bt_score,bear_score,fwd_spy_ret,fwd_spy_ret_pct
6.0,0.102,-0.019329218115025415,-1.9329218115025415
5.5,0.169,0.045276291748103326,4.527629174810333
6.5,0.058,0.004782455508408834,0.4782455508408834
6.5,0.058,0.008567433418915193,0.8567433418915193
6.5,0.074,0.012944222322353705,1.2944222322353705
6.5,0.078,0.006588931326849012,0.6588931326849012
6.5,0.058,0.0037027532283402387,0.37027532283402387
5.5,0.068,0.0020424151761979648,0.20424151761979648
5.5,0.248,-0.001446646228143944,-0.1446646228143944
5.0,0.259,0.0014487420453592748,0.14487420453592748
5.0,0.268,0.02189194800056815,2.189194800056815
6.5,0.193,0.006967703911150425,0.6967703911150425
7.5,0.171,-0.0014758912797326884,-0.14758912797326884
7.5,0.067,0.0068766096308185976,0.6876609630818598
6.5,0.076,-0.009638619531665671,-0.9638619531665671
6.0,0.079,0.023460114273596844,2.3460114273596844
6.5,0.069,-0.02090718145719106,-2.090718145719106
6.0,0.077,0.01775186258206851,1.7751862582068512
7.0,0.069,0.01977944212400251,1.977944212400251
6.5,0.058,0.01264196666829065,1.264196666829065
6.5,0.058,0.02160241530687035,2.160241530687035
6.5,0.058,-0.009764002889405043,-0.9764002889405043
6.5,0.058,-0.01125130108211847,-1.125130108211847
4.5,0.073,0.008259121858415375,0.8259121858415375
4.0,0.068,-0.009829853895169327,-0.9829853895169327
3.5,0.08,-0.020029194075187662,-2.002919407518766
4.5,0.088,0.008486730108800078,0.8486730108800078
5.0,0.076,0.016207890674253322,1.6207890674253322
6.0,0.058,0.027542634273610256,2.7542634273610256
6.5,0.058,0.009910156442135554,0.9910156442135554
6.5,0.058,-0.00035521333496502105,-0.035521333496502105
7.5,0.058,0.010880276674264833,1.0880276674264833
7.5,0.058,-0.009593420280789022,-0.9593420280789022
6.5,0.139,-0.020554108815645455,-2.0554108815645455
4.5,0.081,0.004764141217044715,0.4764141217044715
5.5,0.058,-0.017824872641957645,-1.7824872641957645
4.5,0.068,0.014604316530032468,1.4604316530032468
4.5,0.062,0.01981426405144382,1.981426405144382
5.5,0.058,0.013123292332456238,1.3123292332456238
7.5,0.058,-0.010601826874613973,-1.0601826874613973
5.5,0.069,-0.00011872152056824348,-0.011872152056824348
5.5,0.072,0.008111806569701008,0.8111806569701008
6.0,0.261,0.02425693924498762,2.425693924498762
7.0,0.059,0.008945834409223696,0.8945834409223696
7.5,0.152,0.0014773221843058515,0.14773221843058515
6.5,0.199,0.006128822844114756,0.6128822844114756
6.5,0.258,0.015568159643328805,1.5568159643328805
7.5,0.258,0.0042208257623395085,0.42208257623395085
6.5,0.258,0.0010508498646168984,0.10508498646168984
