,NTSX,Platinum Proxy-Aware,F-TAA Stitched,SPY
2018-09-14,237721.79421657298,328256.25073042366,214367.90396823696,239232.0798271799
2018-09-17,236242.68270362663,325821.4170861208,212879.78638159312,237965.56011363844
2018-09-18,236423.80860463047,327452.4622646225,214134.55260255293,239256.80559142627
2018-09-19,235813.22129064458,327409.2455690219,214191.3750012422,239511.77126565884
2018-09-20,237152.1127521236,329534.43020932924,215957.0220461504,241452.69370684255
2018-09-21,236789.0608356995,328366.3267460834,215436.2710684079,241232.06381049057
2018-09-24,236247.18334721867,328598.46478235954,215039.86477424818,240430.82892373856
2018-09-25,235950.14087014445,328939.23424745305,215187.90863816667,240207.69641966932
2018-09-26,235804.01997485643,328784.1904176178,214848.44388168713,239488.84737896887
2018-09-27,236961.48549242545,329836.9741392761,215584.2568769006,240158.14478686792
2018-09-28,236802.26272356947,330019.6001479568,215462.97427831357,240182.8705511143
2018-10-01,236870.87253477247,330522.16692695505,216018.04290362462,241017.23996404253
2018-10-02,236588.63217440093,329757.0001663952,215581.4822843796,240876.89372325968
2018-10-03,236543.22568127242,329958.06104334584,215794.13744253767,241009.03141073
2018-10-04,234202.49095620678,323635.61233966483,213276.92579814736,239125.46873842544
2018-10-05,232262.81358234232,320346.95938078227,211686.001475486,237786.9740269361
2018-10-08,231935.46677174835,318542.7716675987,211122.00282696562,237786.9740269361
2018-10-09,232259.91316758297,319044.0719147826,211136.45891493812,237439.91238870902
2018-10-10,226238.8521558583,307058.9016968721,204556.9794050511,229921.8785974986
2018-10-11,222427.40711921806,303781.98335781106,201267.2594941057,224857.5015165803
2018-10-12,224042.23804003975,307507.0613383669,204337.14870655374,227980.35553046275
2018-10-15,223053.79669292708,304592.58187527006,203039.57716285888,226699.8212137047
2018-10-16,226510.59101451508,312024.7450183325,207290.29952434273,231656.88647570772
2018-10-17,226329.7651564174,311463.06220785837,207268.68809468625,231698.12945088785
2018-10-18,224374.58556573594,307873.0108757286,204185.63577725025,228352.14293293614
2018-10-19,223870.11342621993,307406.7066747752,204199.158820568,228228.21379877834
2018-10-22,223244.5239669273,308006.22480526025,203944.59440027154,227203.8464079571
2018-10-23,221987.64423312535,307623.27761226415,203017.5254118861,226047.14112104816
2018-10-24,217576.41342712007,301190.08611779613,196878.4105726565,219198.30463342805
2018-10-25,220393.11621561882,306065.782659323,200893.2286258287,223130.80229599244
2018-10-26,218053.58166217772,302163.1370558246,197436.58046157824,219206.51318674063
2018-10-29,217249.46667373434,299834.9069011018,196760.63892879192,217992.0477137177
2018-10-30,219330.26422778462,302133.24141490477,197682.00829762683,221222.41375513285
2018-10-31,220534.6364530128,305068.46166930645,198318.3279307248,223585.17575313477
2018-11-01,221083.0148711266,306210.2127615224,198217.70284533873,225964.5550663792
2018-11-02,219377.57099265198,305955.3285819784,197806.11287682576,224626.1604591985
2018-11-05,220739.16570069522,305715.398719232,198238.1163624554,225865.4518007764
2018-11-06,221595.4881548061,305562.6914512081,198544.1198608049,227294.7411202473
2018-11-07,224481.50085462225,306536.9758625952,199614.69677727748,232160.81156565144
2018-11-08,224394.78845474904,306113.2293214686,199462.14206687894,231739.47253037666
2018-11-09,223498.26025121592,304377.27400649333,198886.56913470142,229475.71369366883
2018-11-12,221507.67559761048,302695.5983850295,195949.22815027548,225187.94583956487
2018-11-13,220585.44371845174,302658.4952443941,195729.81603447802,224766.7069085988
2018-11-14,219456.4822769656,303296.42747828213,195200.16808948436,223230.00566590388
2018-11-15,220419.41997705674,303697.01403043105,196263.07230952254,225559.73324203823
2018-11-16,220569.04137291634,304325.8231033643,196493.82397493126,226146.34449095957
2018-11-19,218554.45328682003,303877.6651647293,195409.93192226836,222321.2587516192
2018-11-20,216113.20418819893,303607.8293317166,194416.24295508975,218206.87156016572
2018-11-21,216472.85561835347,303877.91283118044,194719.22338874888,218950.44636511244
2018-11-23,215997.7876836388,303745.2615048165,194441.81756861845,217488.12262377402
2018-11-26,217981.271321799,304015.56653185614,195365.31549515718,220999.28125106363
2018-11-27,218467.34082973868,303549.61444147927,195448.37961398275,221742.85605601035
2018-11-28,220810.8759552616,304421.26729201287,196369.96044159489,226848.57621641754
2018-11-29,220704.8607950937,304598.50297458965,196267.36851455644,226352.85967978634
2018-11-30,221929.83596654324,304512.3454130361,196533.2011120102,227732.4972621472
2018-12-03,223538.4660006381,305830.5858913619,198184.1118442802,230748.03945711433
2018-12-04,220114.87642732912,305237.06540422386,194128.2700536683,223271.34874539275
2018-12-06,219805.83223400946,305355.6120797362,194036.46653843913,222932.49566047822
2018-12-07,216746.29472014503,305574.7200650612,191294.18498830014,217752.49810302336
2018-12-10,217226.96345577418,305447.3773841106,190767.9145800569,218165.52848067685
2018-12-11,217222.26278357807,305375.0362708398,190784.59167062948,218215.18021778692
2018-12-12,217253.3672315141,305746.007699242,190765.2862446504,219313.9251099646
2018-12-13,216585.57173675837,305586.6558353621,190811.8656268137,219239.64771291686
2018-12-14,214757.9103811845,304848.4928571995,190176.31885190608,215191.32936519853
2018-12-17,212322.26208347792,305144.5509427942,188953.6280034458,210969.63035482971
2018-12-18,212737.7214941737,305480.94299543445,189123.01035101223,210738.38940175663
2018-12-19,211874.99812473182,304549.7150442423,188562.4079825059,207582.30075738922
2018-12-20,209608.47401178372,305744.76782841864,188125.7104766245,204203.37992187863
2018-12-21,207725.6047614809,304883.7558337793,187543.49045890817,200019.32013157711
2018-12-24,205218.2462092079,305456.2149992884,186928.88979547334,194734.2130499981
2018-12-26,209806.80237273933,306193.5829421754,187955.87894061123,204573.1652381782
2018-12-27,210858.95283025474,307037.2923506182,188435.5814140708,206143.70173721018
2018-12-28,211209.50295892317,307435.1577202424,188534.15458748894,205877.82469333048
2018-12-31,212499.88748391022,307679.2645848121,188765.75784167318,207681.1037100659
2019-01-02,213972.8981244318,307823.00186084176,189066.92908214417,207897.12880821817
2019-01-03,211544.65088507658,308191.411420062,188529.77872855758,202936.0593738676
2019-01-04,213983.69966905267,308204.26618751074,189030.94078907795,209733.64245543856
2019-01-07,214487.97177996454,308714.6407574738,189016.97175898263,211387.26553068298
2019-01-08,215480.81375636716,308596.1170492755,189385.02371088226,213373.33501508576
2019-01-09,215785.35730609478,309298.54996780487,189650.71947995355,214370.5741382521
2019-01-10,216233.8214364654,308859.90247539623,190133.67482072013,215126.76208609372
2019-01-11,216776.59905366466,309012.94747838017,190152.7587213099,215209.84866230615
2019-01-14,216061.49679404157,309104.84510008746,189992.69479916827,213896.88054953262
2019-01-15,217217.2620684758,309284.71319215326,190405.86009119678,216348.33496503357
2019-01-16,217736.53632469446,309538.9117130863,190720.62932645416,216871.7803951718
2019-01-17,218475.94205971458,309602.4356536152,190761.5430972146,218517.09481279494
2019-01-18,219690.61575805343,308999.39990991843,190886.35427131137,221425.62550177285
2019-01-22,218808.08955680666,308979.4202796964,190617.8815827053,218434.1083408912
2019-01-23,218741.88008885272,308872.318462322,190636.14698175303,218891.08451005953
2019-01-24,219798.63120426223,308907.3365271282,190935.15883714464,219007.4057167569
2019-01-25,220041.06587241977,310442.176622669,191603.608618465,220860.53667921977
2019-01-28,219163.4403719732,310561.60574007,191601.88417188334,219181.98763111164
2019-01-29,219601.6030292332,310903.75768245367,192162.3004306006,218891.08451005953
2019-01-30,221204.23220520534,311905.419016958,192873.43567608861,222356.29525966058
2019-01-31,222870.9705487885,312270.2077570598,193177.947759641,224309.23021788706
2019-02-01,222459.6117244766,312508.7458626865,192957.09823913546,224417.2427669632
2019-02-04,222910.87625530452,312657.1582173811,192975.99412141234,225996.08792361643
2019-02-05,223739.79479065505,314587.1666462662,193383.20314089183,226943.37499674663
2019-02-06,224120.74926714523,314183.69382989174,193260.72096418717,226644.2633223819
2019-02-07,223985.12987357195,311069.0666829345,193337.55166634003,224483.7120279331
2019-02-08,224523.80690438734,311161.04912914254,193555.927036255,224757.89772943407
2019-02-11,224658.82621214836,310920.9016220713,193430.2456668847,224882.52759375272
2019-02-12,226063.1270271649,312059.9615766357,193808.05464314413,227774.34086317947
2019-02-13,226261.15534521439,311779.71655889,193841.21294836584,228513.9114957786
2019-02-14,226862.4413291101,312639.42907434725,194345.03233763954,228007.0833808829
2019-02-15,228427.46512751325,314305.0132662428,195033.73246735515,230491.87253117748
2019-02-19,228906.73366291382,315543.52749666525,195581.63711029556,230890.5879926884
2019-02-20,229142.06731562613,315444.82320536615,195686.138721607,231355.9729237866
2019-02-21,227643.553028083,313899.34615579137,195002.21769707554,230533.315714975
2019-02-22,229023.05029619235,314937.9015783533,195820.4257462193,231962.60503444594
2019-02-25,228799.8183740275,315206.8554062247,195791.14212293836,232278.43412836173
2019-02-26,228985.44491862337,315224.40472309093,196026.4211455373,232112.16087162824
2019-02-27,227597.64646344428,314127.4016672984,195460.41634765384,232012.45698017336
2019-02-28,226811.434035067,313158.8157182005,195088.6196459922,231580.4067838688
2019-03-01,226707.51917524208,314149.4845667463,195020.78643534088,233026.3134185822
2019-03-04,227203.69012768829,314178.8027564481,194501.78706757922,232178.6301325982
2019-03-05,227064.97029075157,314198.34327357623,194512.26130575003,231862.901142991
2019-03-06,227001.76125185902,312507.2969141957,193832.37323996224,230458.43769207518
2019-03-07,227222.0927592646,309767.3944176514,192419.8604854393,228530.62891532975
2019-03-08,226986.55907794816,309576.9537961355,192435.30912536825,228073.55264185282
2019-03-11,228770.81422643442,316182.76642078644,193342.31004558082,231380.89889665032
2019-03-12,229278.08676640756,317547.1914460872,193575.80534315732,232253.40805118936
2019-03-13,229877.67250716855,319519.29603094043,194520.191902249,233790.70991973637
2019-03-14,229434.50913480629,318492.5650312917,194278.28229341382,233641.15408255404
2019-03-15,230566.27097674966,321440.6828985256,195150.79863369022,234795.55697036316
2019-03-18,231242.66770148135,321862.24827712553,195457.79423790355,235646.84401145994
2019-03-19,230746.19670612898,323143.3708887523,195651.09073270895,235705.30492773472
2019-03-20,231211.06318203502,323820.0951343229,195798.4356703084,234995.7655877424
2019-03-21,233059.42749813225,327847.6054420709,196929.8609093756,237650.03133264862
2019-03-22,231967.27131979875,322546.84080927004,194150.34496915335,233076.16536430965
2019-03-25,231981.17330778306,322079.0291591124,193908.20015962428,232900.88271979403
2019-03-26,232977.3157561531,323260.4557979401,194847.70239452767,234636.89164109004
2019-03-27,233602.70518684172,321429.0931522522,194018.67777039937,233410.0132337896
2019-03-28,234577.94464608442,321438.6206843505,194343.78723798116,234294.7351139888
2019-03-29,234989.1034417922,324269.87889196427,195354.74849627548,235772.0745016307
2019-04-01,235331.45239769286,327464.0207176758,196585.04819520778,238568.08794764147
2019-04-02,235910.03513502429,328394.6928121217,196986.19983237123,238684.90967588229
2019-04-03,234747.76893095713,330140.0637450271,197228.16631700483,239060.60114639453
2019-04-04,235720.6080469507,330388.20002599974,197420.44954492757,239694.9621505609
2019-04-05,236886.37475158946,331446.8436596835,198104.05221046158,240855.171088274
2019-04-08,236526.62330713295,332482.5257336511,198212.9646642711,241038.7623904108
2019-04-09,235913.63564989794,331881.06899341184,197491.08571209272,239803.47522118047
2019-04-10,237247.12633906648,333643.4871558998,198252.1983626775,240621.42752748367
2019-04-11,236781.0596915359,331926.7185331808,197825.9036674226,240554.55784927896
2019-04-12,236930.28103018735,333122.09488912026,198766.87815908552,242182.15380426406
2019-04-15,236788.66077849135,332676.38728518516,198533.43782428335,242023.58857929966
2019-04-16,236954.2844626782,333534.63789587695,198569.9590862996,242182.15380426406
2019-04-17,236912.7785273294,334701.91518317425,198568.72016813376,241589.63640112997
2019-04-18,237993.03300371958,334951.89498849213,198875.12923937684,242065.23197171453
2019-04-22,237505.96335275946,335614.07616180374,199017.68176209138,242273.9494553325
2019-04-23,239706.57804065984,338307.17001041694,200672.11799013088,244452.51952534544
2019-04-24,241099.2771966391,338231.71970851795,200187.5908083062,243909.85406793878
2019-04-25,240131.63882435186,338355.25214274303,200344.86331887255,243759.79770921302
2019-04-26,241435.32525151098,338360.0723579788,201024.18665219398,244894.78036113633
2019-04-29,241036.86827216292,338040.4387909555,201284.09037872928,245278.78048926985
2019-04-30,241646.55545743043,337001.99482513586,200953.55485369574,245403.9108751319
2019-05-01,240646.6124655826,334080.02002508554,199827.25714660334,243559.38888321634
2019-05-02,239638.6683295711,333157.3159554911,199259.15972203301,243033.4408453609
2019-05-03,241946.69837786807,339854.19530990353,201523.9184523276,245412.21953275314
2019-05-06,241808.77865534773,336810.46039215464,200463.62821202536,244402.3672666919
2019-05-07,239384.5319880743,329504.9297022485,197158.4884849469,240320.9143927973
2019-05-08,238891.76152189763,327666.2470559167,196879.04584482196,239987.0665233173
2019-05-09,238753.7417850753,324582.78874267003,196186.87475973237,239260.90986808256
2019-05-10,239198.4053719682,325067.7269394818,196994.7402468403,240462.86230251926
2019-05-13,235597.190398227,308761.5819556027,192255.1635835306,234419.8654998509
2019-05-14,236486.7176006169,312679.9167556496,193838.08790356418,236539.87454928033
2019-05-15,237833.91024916564,315814.5531412662,195315.219087429,237925.4182858539
2019-05-16,238742.4401689442,318043.28723880893,196840.21582732484,240129.01443303924
2019-05-17,237874.01598428577,313700.99114209414,195475.08649113876,238576.49670957137
